ID_Venta,Fecha,Pais,Ciudad,Cliente,Producto,Categoria,Cantidad,Precio_Unitario,Monto_Total,Medio_Envio,Estado_Envio
2077,12/3/2025,Ecuador,Cuenca,Ana Perez,Silla ergonomica,Muebles,2,777.29,1554.58,Aereo,Pendiente
2078,6/1/2025,Venezuela,Maracaibo,Juan Rodriguez,Auriculares,Accesorios,5,590.13,2950.65,Aereo,Entregado
2079,18/2/2025,Colombia,Cali,Maria Perez,Monitor,Electronica,5,1150.94,5754.7,Terrestre,En transito
2080,31/3/2024,Chile,Valparaiso,Juan Perez,Tablet,Electronica,3,178.78,536.34,Maritimo,Pendiente
2081,4/4/2024,Paraguay,Asuncion,Laura Martinez,Silla ergonomica,Muebles,1,551.6,551.6,Aereo,Pendiente
2082,9/4/2024,Argentina,Buenos Aires,Carlos Lopez,Teclado,Accesorios,5,74.44,372.2,Terrestre,En transito
2083,13/5/2024,Ecuador,Guayaquil,Lucia Rodriguez,Laptop,Electronica,3,825.13,2475.39,Aereo,Cancelado
2084,4/2/2025,Colombia,Medellin,Ana Rodriguez,Celular,Electronica,4,390.79,1563.16,Terrestre,Cancelado
2085,26/1/2024,Argentina,Rosario,Carlos Rodriguez,Camara,Electronica,4,532.44,2129.76,Terrestre,En transito
2086,23/2/2025,Peru,Cusco,Maria Rodriguez,Escritorio,Muebles,1,549.55,549.55,Terrestre,Cancelado
2087,23/11/2024,Chile,Valparaiso,Juan Rodriguez,Monitor,Electronica,5,553.84,2769.2,Maritimo,En transito
2088,2/2/2025,Argentina,Cordoba,Maria Sanchez,Escritorio,Muebles,1,227.56,227.56,Terrestre,En transito
2089,24/6/2024,Peru,Lima,Ana Rodriguez,Camara,Electronica,2,51.9,103.8,Aereo,Pendiente
2090,14/9/2024,Peru,Lima,Juan Sanchez,Monitor,Electronica,1,134.98,134.98,Maritimo,Cancelado
2091,27/10/2024,Bolivia,La Paz,Lucia Sanchez,Impresora,Oficina,4,615.37,2461.48,Terrestre,En transito
2092,3/12/2024,Paraguay,Encarnacion,Ana Garcia,Teclado,Accesorios,1,949.48,949.48,Aereo,En transito
2093,6/1/2025,Colombia,Cali,Luis Rodriguez,Monitor,Electronica,4,833.62,3334.48,Terrestre,En transito
2094,22/3/2025,Bolivia,Santa Cruz,Ana Sanchez,Monitor,Electronica,1,406.37,406.37,Aereo,En transito
2095,1/3/2025,Ecuador,Guayaquil,Lucia Perez,Impresora,Oficina,4,391.09,1564.36,Aereo,En transito
2096,25/1/2024,Argentina,Buenos Aires,Juan Garcia,Escritorio,Muebles,3,522.1,1566.3,Maritimo,Entregado
2097,16/10/2024,Brasil,Brasilia,Laura Rodriguez,Monitor,Electronica,1,868.08,868.08,Aereo,En transito
2098,23/5/2024,Bolivia,La Paz,Carlos Lopez,Tablet,Electronica,1,141.98,141.98,Aereo,Cancelado
2099,17/8/2024,Paraguay,Asuncion,Lucia Martinez,Teclado,Accesorios,1,1189.14,1189.14,Maritimo,En transito
2100,11/1/2025,Bolivia,La Paz,Luis Garcia,Camara,Electronica,4,918.23,3672.92,Aereo,Pendiente
2101,4/1/2025,Colombia,Cali,Luis Lopez,Silla ergonomica,Muebles,3,1173.26,3519.78,Maritimo,Pendiente
2102,2/8/2024,Chile,Concepcion,Lucia Sanchez,Laptop,Electronica,2,432.88,865.76,Maritimo,Entregado
2103,23/3/2025,Ecuador,Guayaquil,Maria Perez,Tablet,Electronica,4,517.7,2070.8,Aereo,Pendiente
2104,28/10/2024,Uruguay,Montevideo,Juan Lopez,Celular,Electronica,1,913.43,913.43,Terrestre,Cancelado
2105,19/7/2024,Argentina,Cordoba,Juan Perez,Tablet,Electronica,4,1110.14,4440.56,Aereo,Cancelado
2106,30/1/2024,Bolivia,Cochabamba,Lucia Perez,Silla ergonomica,Muebles,2,110.59,221.18,Terrestre,En transito
2107,20/6/2024,Brasil,Brasilia,Maria Martinez,Auriculares,Accesorios,1,817.79,817.79,Terrestre,Entregado
2108,3/2/2024,Ecuador,Quito,Juan Sanchez,Tablet,Electronica,4,309.8,1239.2,Terrestre,En transito
2109,2/7/2024,Argentina,Rosario,Laura Sanchez,Celular,Electronica,5,568.8,2844,Aereo,Entregado
2110,22/4/2024,Peru,Arequipa,Laura Sanchez,Escritorio,Muebles,2,714.71,1429.42,Terrestre,Cancelado
2111,3/7/2024,Argentina,Buenos Aires,Ana Perez,Impresora,Oficina,1,170.3,170.3,Maritimo,Pendiente
2112,10/7/2024,Venezuela,Maracaibo,Ana Sanchez,Celular,Electronica,2,1046.17,2092.34,Aereo,En transito
2113,4/10/2024,Uruguay,Salto,Lucia Lopez,Teclado,Accesorios,1,30.8,30.8,Maritimo,En transito
2114,16/10/2024,Uruguay,Paysandu,Carlos Lopez,Tablet,Electronica,2,835.45,1670.9,Terrestre,Cancelado
2115,15/10/2024,Colombia,Cali,Carlos Perez,Silla ergonomica,Muebles,5,264.36,1321.8,Maritimo,Pendiente
2116,24/4/2024,Uruguay,Salto,Ana Sanchez,Impresora,Oficina,5,612.91,3064.55,Aereo,Cancelado
2117,18/2/2025,Brasil,Rio de Janeiro,Laura Martinez,Camara,Electronica,4,1123.71,4494.84,Maritimo,Entregado
2118,19/1/2025,Peru,Arequipa,Maria Martinez,Escritorio,Muebles,4,859.42,3437.68,Aereo,Entregado
2119,22/3/2025,Venezuela,Maracaibo,Luis Rodriguez,Auriculares,Accesorios,2,510.84,1021.68,Maritimo,Pendiente
2120,9/5/2024,Colombia,Cali,Pedro Lopez,Laptop,Electronica,4,399.59,1598.36,Maritimo,En transito
2121,21/11/2024,Chile,Valparaiso,Carlos Perez,Impresora,Oficina,3,412.16,1236.48,Maritimo,Cancelado
2122,12/9/2024,Chile,Concepcion,Pedro Perez,Impresora,Oficina,3,1095.08,3285.24,Maritimo,En transito
2123,19/1/2024,Brasil,Sao Paulo,Carlos Rodriguez,Auriculares,Accesorios,2,716.99,1433.98,Terrestre,En transito
2124,24/1/2025,Colombia,Bogota,Maria Perez,Monitor,Electronica,2,915.92,1831.84,Maritimo,Entregado
2125,22/8/2024,Uruguay,Montevideo,Lucia Sanchez,Monitor,Electronica,3,644.07,1932.21,Terrestre,Entregado
2126,5/2/2024,Brasil,Brasilia,Luis Rodriguez,Camara,Electronica,1,751.96,751.96,Aereo,En transito
2127,28/2/2025,Paraguay,Ciudad del Este,Luis Rodriguez,Impresora,Oficina,5,429.67,2148.35,Aereo,Pendiente
2128,24/3/2024,Argentina,Rosario,Juan Rodriguez,Tablet,Electronica,1,851.67,851.67,Maritimo,Entregado
2129,30/5/2024,Chile,Concepcion,Laura Sanchez,Teclado,Accesorios,3,534.48,1603.44,Aereo,En transito
2130,28/12/2024,Chile,Valparaiso,Laura Rodriguez,Tablet,Electronica,2,819.91,1639.82,Aereo,Cancelado
2131,14/1/2025,Venezuela,Caracas,Juan Perez,Celular,Electronica,1,263.79,263.79,Terrestre,Cancelado
2132,28/4/2024,Chile,Concepcion,Ana Sanchez,Auriculares,Accesorios,5,704.43,3522.15,Maritimo,Pendiente
2133,9/10/2024,Brasil,Brasilia,Luis Perez,Tablet,Electronica,3,22.31,66.93,Terrestre,Cancelado
2134,27/6/2024,Chile,Santiago,Maria Martinez,Tablet,Electronica,3,497.51,1492.53,Terrestre,Cancelado
2135,10/3/2025,Brasil,Brasilia,Laura Martinez,Silla ergonomica,Muebles,5,736.96,3684.8,Maritimo,Cancelado
2136,25/6/2024,Bolivia,Santa Cruz,Juan Lopez,Impresora,Oficina,4,119.7,478.8,Maritimo,Pendiente
2137,18/4/2024,Venezuela,Maracaibo,Ana Lopez,Camara,Electronica,1,657.57,657.57,Terrestre,Pendiente
2138,12/4/2024,Ecuador,Guayaquil,Luis Rodriguez,Auriculares,Accesorios,1,437.68,437.68,Terrestre,Cancelado
2139,19/10/2024,Brasil,Brasilia,Carlos Garcia,Auriculares,Accesorios,4,68.17,272.68,Maritimo,Entregado
2140,10/7/2024,Bolivia,Cochabamba,Ana Garcia,Celular,Electronica,2,588.45,1176.9,Aereo,Entregado
2141,14/4/2024,Chile,Concepcion,Luis Garcia,Auriculares,Accesorios,2,336.57,673.14,Terrestre,Pendiente
2142,25/11/2024,Colombia,Bogota,Maria Garcia,Laptop,Electronica,2,1085.27,2170.54,Maritimo,Cancelado
2143,15/1/2025,Brasil,Rio de Janeiro,Ana Martinez,Silla ergonomica,Muebles,5,978.9,4894.5,Terrestre,Pendiente
2144,12/8/2024,Ecuador,Cuenca,Pedro Rodriguez,Camara,Electronica,3,1198.83,3596.49,Terrestre,Cancelado
2145,10/9/2024,Argentina,Cordoba,Ana Rodriguez,Impresora,Oficina,5,210.24,1051.2,Maritimo,Entregado
2146,10/2/2024,Chile,Concepcion,Pedro Garcia,Impresora,Oficina,4,638.79,2555.16,Terrestre,Pendiente
2147,29/10/2024,Ecuador,Quito,Ana Rodriguez,Teclado,Accesorios,4,310.45,1241.8,Maritimo,Entregado
2148,7/4/2024,Chile,Valparaiso,Lucia Rodriguez,Impresora,Oficina,5,164.54,822.7,Aereo,Entregado
2149,23/3/2024,Ecuador,Guayaquil,Pedro Rodriguez,Celular,Electronica,4,283.4,1133.6,Aereo,Entregado
2150,4/2/2024,Uruguay,Salto,Juan Sanchez,Celular,Electronica,2,846.4,1692.8,Terrestre,Cancelado
2151,16/4/2024,Ecuador,Guayaquil,Maria Martinez,Tablet,Electronica,3,217.82,653.46,Maritimo,En transito
2152,7/1/2024,Paraguay,Ciudad del Este,Carlos Perez,Impresora,Oficina,2,1060.81,2121.62,Aereo,Entregado
2153,16/7/2024,Peru,Cusco,Pedro Sanchez,Tablet,Electronica,4,536.92,2147.68,Aereo,Cancelado
2154,14/6/2024,Brasil,Rio de Janeiro,Carlos Perez,Tablet,Electronica,5,1019.9,5099.5,Terrestre,Entregado
2155,7/8/2024,Chile,Concepcion,Lucia Lopez,Silla ergonomica,Muebles,1,694.92,694.92,Maritimo,Cancelado
2156,24/5/2024,Argentina,Cordoba,Luis Martinez,Impresora,Oficina,4,270.48,1081.92,Terrestre,Cancelado
2157,20/7/2024,Peru,Cusco,Juan Rodriguez,Monitor,Electronica,5,300.74,1503.7,Aereo,Entregado
2158,10/2/2025,Ecuador,Cuenca,Maria Martinez,Silla ergonomica,Muebles,1,861.84,861.84,Aereo,Pendiente
2159,22/4/2024,Argentina,Rosario,Laura Sanchez,Tablet,Electronica,1,814.21,814.21,Aereo,Cancelado
2160,21/2/2024,Uruguay,Montevideo,Luis Lopez,Escritorio,Muebles,3,613.47,1840.41,Aereo,Entregado
2161,23/1/2025,Peru,Cusco,Ana Garcia,Tablet,Electronica,1,1008.3,1008.3,Maritimo,Cancelado
2162,13/10/2024,Argentina,Buenos Aires,Ana Martinez,Auriculares,Accesorios,4,558.8,2235.2,Maritimo,Pendiente
2163,20/11/2024,Ecuador,Guayaquil,Maria Lopez,Teclado,Accesorios,1,256.3,256.3,Terrestre,En transito
2164,10/2/2025,Peru,Lima,Maria Martinez,Tablet,Electronica,5,208.39,1041.95,Terrestre,Pendiente
2165,4/2/2025,Colombia,Cali,Luis Perez,Celular,Electronica,2,961.25,1922.5,Terrestre,En transito
2166,16/8/2024,Argentina,Rosario,Carlos Sanchez,Tablet,Electronica,3,379.73,1139.19,Maritimo,Entregado
2167,15/12/2024,Peru,Cusco,Luis Sanchez,Laptop,Electronica,2,797.93,1595.86,Aereo,Cancelado
2168,1/7/2024,Chile,Santiago,Laura Rodriguez,Celular,Electronica,2,982.24,1964.48,Terrestre,Cancelado
2169,12/4/2024,Ecuador,Guayaquil,Ana Garcia,Escritorio,Muebles,3,457.95,1373.85,Maritimo,Entregado
2170,5/7/2024,Chile,Concepcion,Maria Perez,Tablet,Electronica,1,895.35,895.35,Maritimo,En transito
2171,9/4/2024,Ecuador,Cuenca,Maria Perez,Tablet,Electronica,3,944.05,2832.15,Terrestre,Cancelado
2172,30/8/2024,Peru,Arequipa,Lucia Sanchez,Laptop,Electronica,2,1193.12,2386.24,Aereo,Entregado
2173,5/11/2024,Argentina,Rosario,Ana Garcia,Escritorio,Muebles,2,572.97,1145.94,Aereo,Entregado
2174,19/9/2024,Argentina,Cordoba,Laura Sanchez,Laptop,Electronica,4,1096.63,4386.52,Terrestre,Entregado
2175,5/2/2024,Paraguay,Encarnacion,Luis Martinez,Camara,Electronica,1,329.47,329.47,Terrestre,Entregado
2176,13/12/2024,Colombia,Bogota,Maria Rodriguez,Auriculares,Accesorios,4,698,2792,Aereo,En transito
2177,10/3/2025,Paraguay,Encarnacion,Ana Martinez,Laptop,Electronica,2,1102.13,2204.26,Maritimo,En transito
2178,23/2/2024,Uruguay,Montevideo,Pedro Perez,Laptop,Electronica,1,172.57,172.57,Aereo,Cancelado
2179,4/3/2024,Chile,Santiago,Laura Rodriguez,Escritorio,Muebles,1,1105.82,1105.82,Aereo,En transito
2180,18/1/2025,Bolivia,Cochabamba,Ana Martinez,Monitor,Electronica,1,517.91,517.91,Aereo,En transito
2181,20/9/2024,Colombia,Medellin,Carlos Rodriguez,Auriculares,Accesorios,4,868.37,3473.48,Maritimo,En transito
2182,11/10/2024,Peru,Arequipa,Juan Perez,Camara,Electronica,5,627.94,3139.7,Maritimo,Entregado
2183,3/4/2024,Ecuador,Guayaquil,Pedro Garcia,Laptop,Electronica,5,455.13,2275.65,Terrestre,Entregado
2184,7/12/2024,Brasil,Sao Paulo,Carlos Sanchez,Escritorio,Muebles,3,356.51,1069.53,Maritimo,Pendiente
2185,14/11/2024,Ecuador,Cuenca,Lucia Martinez,Silla ergonomica,Muebles,1,1008.91,1008.91,Terrestre,En transito
2186,6/1/2024,Venezuela,Caracas,Lucia Sanchez,Laptop,Electronica,2,217.07,434.14,Aereo,Cancelado
2187,14/11/2024,Chile,Concepcion,Juan Perez,Camara,Electronica,3,635.53,1906.59,Maritimo,En transito
2188,2/3/2024,Colombia,Medellin,Laura Martinez,Tablet,Electronica,1,1079.64,1079.64,Maritimo,Cancelado
2189,11/4/2024,Colombia,Bogota,Laura Martinez,Auriculares,Accesorios,5,58.28,291.4,Maritimo,Entregado
2190,10/6/2024,Paraguay,Ciudad del Este,Carlos Sanchez,Silla ergonomica,Muebles,3,563.06,1689.18,Terrestre,Pendiente
2191,14/12/2024,Uruguay,Montevideo,Laura Sanchez,Impresora,Oficina,3,159.18,477.54,Terrestre,En transito
2192,14/5/2024,Argentina,Rosario,Juan Garcia,Monitor,Electronica,1,802.74,802.74,Terrestre,Pendiente
2193,22/12/2024,Ecuador,Guayaquil,Lucia Lopez,Laptop,Electronica,4,812.6,3250.4,Maritimo,En transito
2194,8/3/2025,Peru,Arequipa,Luis Rodriguez,Silla ergonomica,Muebles,3,195.26,585.78,Terrestre,Pendiente
2195,20/4/2024,Ecuador,Cuenca,Ana Sanchez,Escritorio,Muebles,3,433.22,1299.66,Aereo,Pendiente
2196,12/1/2025,Colombia,Medellin,Maria Sanchez,Silla ergonomica,Muebles,3,224.49,673.47,Aereo,Cancelado
2197,21/10/2024,Paraguay,Ciudad del Este,Pedro Martinez,Monitor,Electronica,2,1117.28,2234.56,Aereo,Cancelado
2198,22/1/2024,Argentina,Buenos Aires,Laura Perez,Escritorio,Muebles,5,428.11,2140.55,Terrestre,Entregado
2199,24/11/2024,Brasil,Brasilia,Lucia Rodriguez,Laptop,Electronica,4,268.29,1073.16,Aereo,En transito
2200,7/2/2025,Colombia,Medellin,Juan Sanchez,Tablet,Electronica,1,1095.06,1095.06,Aereo,Pendiente
2201,26/2/2025,Brasil,Brasilia,Carlos Sanchez,Impresora,Oficina,5,939.46,4697.3,Aereo,Entregado
2202,26/2/2024,Argentina,Buenos Aires,Pedro Martinez,Escritorio,Muebles,4,433.27,1733.08,Terrestre,Pendiente
2203,24/3/2024,Paraguay,Ciudad del Este,Ana Martinez,Monitor,Electronica,4,317.19,1268.76,Aereo,En transito
2204,1/2/2024,Bolivia,Santa Cruz,Carlos Martinez,Escritorio,Muebles,2,134.12,268.24,Terrestre,Cancelado
2205,9/1/2025,Chile,Santiago,Luis Lopez,Celular,Electronica,5,1051.74,5258.7,Terrestre,En transito
2206,25/8/2024,Ecuador,Cuenca,Ana Sanchez,Tablet,Electronica,4,244.93,979.72,Terrestre,Pendiente
2207,16/7/2024,Brasil,Brasilia,Luis Rodriguez,Laptop,Electronica,3,374.64,1123.92,Terrestre,Entregado
2208,4/5/2024,Paraguay,Encarnacion,Pedro Lopez,Celular,Electronica,3,380.96,1142.88,Terrestre,Entregado
2209,27/2/2025,Chile,Concepcion,Luis Garcia,Monitor,Electronica,3,865.54,2596.62,Maritimo,Cancelado
2210,18/10/2024,Ecuador,Guayaquil,Lucia Rodriguez,Laptop,Electronica,2,39.83,79.66,Aereo,Pendiente
2211,21/5/2024,Brasil,Brasilia,Pedro Sanchez,Escritorio,Muebles,4,1048.6,4194.4,Maritimo,En transito
2212,5/8/2024,Colombia,Bogota,Lucia Sanchez,Silla ergonomica,Muebles,1,1184.25,1184.25,Terrestre,Entregado
2213,6/2/2024,Uruguay,Paysandu,Laura Sanchez,Laptop,Electronica,2,403.14,806.28,Aereo,En transito
2214,9/11/2024,Bolivia,La Paz,Lucia Rodriguez,Teclado,Accesorios,3,441.06,1323.18,Maritimo,En transito
2215,21/3/2024,Peru,Arequipa,Lucia Perez,Laptop,Electronica,4,1064.65,4258.6,Maritimo,Pendiente
2216,30/5/2024,Colombia,Bogota,Carlos Perez,Celular,Electronica,4,382.57,1530.28,Aereo,Entregado
2217,24/3/2024,Bolivia,Cochabamba,Pedro Sanchez,Teclado,Accesorios,3,290.44,871.32,Terrestre,Entregado
2218,15/2/2025,Chile,Valparaiso,Lucia Garcia,Laptop,Electronica,2,522.05,1044.1,Maritimo,Entregado
2219,4/8/2024,Paraguay,Asuncion,Laura Sanchez,Impresora,Oficina,1,144.7,144.7,Aereo,Cancelado
2220,22/3/2024,Chile,Valparaiso,Carlos Lopez,Monitor,Electronica,5,1056.28,5281.4,Aereo,Entregado
2221,8/6/2024,Brasil,Brasilia,Laura Martinez,Celular,Electronica,3,609.62,1828.86,Aereo,Pendiente
2222,14/9/2024,Chile,Santiago,Maria Perez,Escritorio,Muebles,1,122.64,122.64,Terrestre,En transito
2223,3/4/2024,Brasil,Rio de Janeiro,Lucia Garcia,Celular,Electronica,1,631.28,631.28,Terrestre,En transito
2224,9/6/2024,Paraguay,Ciudad del Este,Laura Garcia,Teclado,Accesorios,5,180,900,Aereo,Pendiente
2225,11/6/2024,Uruguay,Salto,Maria Sanchez,Tablet,Electronica,4,214.23,856.92,Aereo,Cancelado
2226,5/3/2024,Uruguay,Montevideo,Pedro Garcia,Camara,Electronica,1,1152.94,1152.94,Terrestre,En transito
2227,12/3/2025,Uruguay,Montevideo,Pedro Sanchez,Teclado,Accesorios,5,484.75,2423.75,Terrestre,Pendiente
2228,13/6/2024,Ecuador,Cuenca,Laura Sanchez,Silla ergonomica,Muebles,3,507.32,1521.96,Maritimo,En transito
2229,20/2/2024,Ecuador,Cuenca,Juan Perez,Impresora,Oficina,2,723.71,1447.42,Terrestre,Cancelado
2230,2/3/2025,Uruguay,Salto,Juan Perez,Celular,Electronica,1,760.08,760.08,Maritimo,Entregado
2231,16/10/2024,Ecuador,Cuenca,Ana Lopez,Teclado,Accesorios,2,84.78,169.56,Aereo,En transito
2232,7/11/2024,Colombia,Bogota,Lucia Lopez,Impresora,Oficina,2,461.11,922.22,Terrestre,Pendiente
2233,11/1/2024,Paraguay,Ciudad del Este,Luis Martinez,Laptop,Electronica,1,648.96,648.96,Aereo,En transito
2234,23/12/2024,Chile,Valparaiso,Carlos Rodriguez,Silla ergonomica,Muebles,4,116.64,466.56,Maritimo,Entregado
2235,13/8/2024,Bolivia,Santa Cruz,Pedro Martinez,Camara,Electronica,3,657.09,1971.27,Maritimo,Cancelado
2236,19/7/2024,Venezuela,Caracas,Luis Lopez,Impresora,Oficina,3,1179.7,3539.1,Terrestre,En transito
2237,6/12/2024,Ecuador,Cuenca,Pedro Perez,Silla ergonomica,Muebles,4,303.4,1213.6,Terrestre,Entregado
2238,20/4/2024,Chile,Valparaiso,Luis Rodriguez,Celular,Electronica,4,166.54,666.16,Maritimo,En transito
2239,5/3/2024,Venezuela,Caracas,Juan Martinez,Tablet,Electronica,3,457.59,1372.77,Terrestre,En transito
2240,12/10/2024,Ecuador,Guayaquil,Lucia Garcia,Celular,Electronica,4,597.09,2388.36,Maritimo,Entregado
2241,8/10/2024,Ecuador,Quito,Juan Lopez,Celular,Electronica,4,219.56,878.24,Terrestre,En transito
2242,5/11/2024,Colombia,Medellin,Ana Lopez,Escritorio,Muebles,4,873.24,3492.96,Maritimo,Entregado
2243,9/2/2024,Paraguay,Encarnacion,Luis Martinez,Camara,Electronica,3,977,2931,Maritimo,Entregado
2244,30/8/2024,Venezuela,Maracaibo,Carlos Rodriguez,Auriculares,Accesorios,2,1023.09,2046.18,Maritimo,Pendiente
2245,12/2/2025,Bolivia,Cochabamba,Luis Perez,Auriculares,Accesorios,1,415.47,415.47,Maritimo,Pendiente
2246,2/10/2024,Brasil,Brasilia,Juan Sanchez,Laptop,Electronica,4,838.5,3354,Aereo,Cancelado
2247,17/12/2024,Brasil,Brasilia,Luis Sanchez,Monitor,Electronica,4,27.59,110.36,Maritimo,Cancelado
2248,23/7/2024,Uruguay,Montevideo,Laura Martinez,Tablet,Electronica,1,306.06,306.06,Aereo,Entregado
2249,10/11/2024,Peru,Arequipa,Luis Lopez,Monitor,Electronica,3,1169.75,3509.25,Aereo,Pendiente
2250,18/11/2024,Venezuela,Valencia,Ana Martinez,Escritorio,Muebles,3,529.18,1587.54,Maritimo,Entregado
2251,28/12/2024,Colombia,Cali,Carlos Lopez,Camara,Electronica,5,814.69,4073.45,Aereo,Cancelado
2252,25/11/2024,Colombia,Bogota,Pedro Garcia,Teclado,Accesorios,2,1050.12,2100.24,Maritimo,Cancelado
2253,3/6/2024,Peru,Cusco,Pedro Rodriguez,Auriculares,Accesorios,4,687.63,2750.52,Terrestre,Pendiente
2254,22/10/2024,Ecuador,Quito,Pedro Martinez,Camara,Electronica,4,559.6,2238.4,Maritimo,Cancelado
2255,1/8/2024,Uruguay,Paysandu,Maria Garcia,Monitor,Electronica,5,490.49,2452.45,Aereo,En transito
2256,26/9/2024,Ecuador,Quito,Juan Rodriguez,Tablet,Electronica,3,788.86,2366.58,Aereo,En transito
2257,28/6/2024,Venezuela,Caracas,Luis Martinez,Silla ergonomica,Muebles,4,1170.69,4682.76,Terrestre,En transito
2258,13/7/2024,Peru,Cusco,Luis Martinez,Camara,Electronica,1,134.85,134.85,Terrestre,En transito
2259,17/11/2024,Ecuador,Quito,Luis Perez,Camara,Electronica,5,659.28,3296.4,Terrestre,Pendiente
2260,8/9/2024,Paraguay,Asuncion,Laura Lopez,Camara,Electronica,4,1050.35,4201.4,Maritimo,Pendiente
2261,16/2/2024,Brasil,Sao Paulo,Juan Lopez,Monitor,Electronica,1,544.22,544.22,Terrestre,Cancelado
2262,5/12/2024,Paraguay,Ciudad del Este,Carlos Lopez,Camara,Electronica,1,1176.94,1176.94,Terrestre,Pendiente
2263,31/10/2024,Chile,Valparaiso,Pedro Lopez,Camara,Electronica,4,312.6,1250.4,Aereo,Entregado
2264,15/3/2024,Ecuador,Quito,Maria Sanchez,Camara,Electronica,2,462.13,924.26,Aereo,Pendiente
2265,26/1/2025,Venezuela,Valencia,Ana Lopez,Auriculares,Accesorios,4,554.5,2218,Terrestre,En transito
2266,24/4/2024,Brasil,Rio de Janeiro,Pedro Sanchez,Teclado,Accesorios,3,549.56,1648.68,Maritimo,Entregado
2267,24/3/2024,Venezuela,Caracas,Luis Lopez,Tablet,Electronica,4,230.27,921.08,Aereo,Entregado
2268,19/2/2025,Peru,Arequipa,Luis Perez,Laptop,Electronica,3,155.46,466.38,Maritimo,Cancelado
2269,19/5/2024,Venezuela,Maracaibo,Carlos Rodriguez,Celular,Electronica,3,643.62,1930.86,Aereo,Pendiente
2270,5/3/2024,Peru,Cusco,Maria Lopez,Celular,Electronica,2,1073.35,2146.7,Terrestre,Entregado
2271,11/2/2025,Paraguay,Asuncion,Maria Rodriguez,Celular,Electronica,5,546.3,2731.5,Terrestre,Entregado
2272,17/5/2024,Paraguay,Asuncion,Luis Lopez,Monitor,Electronica,3,843.69,2531.07,Maritimo,Pendiente
2273,4/12/2024,Chile,Valparaiso,Juan Martinez,Escritorio,Muebles,1,430.52,430.52,Maritimo,Entregado
2274,15/5/2024,Peru,Lima,Luis Garcia,Tablet,Electronica,5,426.74,2133.7,Maritimo,Pendiente
2275,21/6/2024,Uruguay,Paysandu,Maria Perez,Teclado,Accesorios,1,1011.43,1011.43,Terrestre,Pendiente
2276,18/7/2024,Ecuador,Guayaquil,Carlos Martinez,Auriculares,Accesorios,1,318.17,318.17,Terrestre,Entregado
2277,19/1/2024,Brasil,Brasilia,Lucia Martinez,Laptop,Electronica,1,1197.32,1197.32,Aereo,Pendiente
2278,6/2/2025,Ecuador,Quito,Maria Lopez,Auriculares,Accesorios,4,661.73,2646.92,Maritimo,Pendiente
2279,23/10/2024,Colombia,Cali,Ana Lopez,Celular,Electronica,4,1090.62,4362.48,Maritimo,Entregado
2280,30/6/2024,Argentina,Rosario,Maria Lopez,Escritorio,Muebles,1,988.4,988.4,Terrestre,En transito
2281,9/8/2024,Chile,Santiago,Lucia Lopez,Teclado,Accesorios,5,344.66,1723.3,Maritimo,En transito
2282,6/6/2024,Paraguay,Encarnacion,Carlos Perez,Escritorio,Muebles,4,1185.73,4742.92,Terrestre,En transito
2283,20/1/2024,Venezuela,Maracaibo,Maria Martinez,Monitor,Electronica,5,928.11,4640.55,Terrestre,Pendiente
2284,29/8/2024,Uruguay,Salto,Juan Lopez,Camara,Electronica,3,960.92,2882.76,Maritimo,Pendiente
2285,8/3/2025,Bolivia,Santa Cruz,Pedro Rodriguez,Camara,Electronica,5,899.53,4497.65,Aereo,Entregado
2286,22/2/2025,Brasil,Rio de Janeiro,Maria Garcia,Impresora,Oficina,4,472.1,1888.4,Aereo,Cancelado
2287,24/2/2024,Chile,Valparaiso,Maria Martinez,Auriculares,Accesorios,4,971.21,3884.84,Terrestre,En transito
2288,1/1/2024,Ecuador,Guayaquil,Ana Martinez,Monitor,Electronica,1,1134.58,1134.58,Maritimo,Entregado
2289,30/4/2024,Brasil,Rio de Janeiro,Ana Garcia,Impresora,Oficina,3,1161.05,3483.15,Aereo,Cancelado
2290,30/10/2024,Colombia,Medellin,Pedro Sanchez,Silla ergonomica,Muebles,2,370.78,741.56,Terrestre,Cancelado
2291,20/11/2024,Paraguay,Encarnacion,Juan Sanchez,Monitor,Electronica,1,449.95,449.95,Aereo,Cancelado
2292,27/3/2024,Ecuador,Cuenca,Juan Garcia,Celular,Electronica,1,751.97,751.97,Aereo,Pendiente
2293,28/1/2025,Paraguay,Asuncion,Juan Lopez,Silla ergonomica,Muebles,4,226.85,907.4,Aereo,Pendiente
2294,9/1/2025,Bolivia,Santa Cruz,Pedro Martinez,Silla ergonomica,Muebles,1,745.15,745.15,Maritimo,En transito
2295,24/5/2024,Argentina,Rosario,Lucia Lopez,Auriculares,Accesorios,1,1171.38,1171.38,Maritimo,Pendiente
2296,29/4/2024,Ecuador,Guayaquil,Luis Rodriguez,Camara,Electronica,4,981.68,3926.72,Terrestre,Entregado
2297,27/3/2024,Bolivia,La Paz,Maria Rodriguez,Impresora,Oficina,3,899.44,2698.32,Maritimo,En transito
2298,16/1/2024,Brasil,Rio de Janeiro,Ana Martinez,Teclado,Accesorios,3,243.74,731.22,Aereo,En transito
2299,13/3/2025,Venezuela,Valencia,Maria Garcia,Tablet,Electronica,1,617,617,Aereo,Cancelado
